localidad,provincia,idproducto,producto,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud
la falda,cordoba,2,nafta super entre 92 y 95 ron,1376,2025-06-22 08:30:00,26,axion,-31.100668,-64.482787
la falda,cordoba,2,nafta super entre 92 y 95 ron,1376,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
lincoln,buenos aires,3,nafta premium de mas de 95 ron,1650,2025-06-22 08:30:00,26,axion,-34.869372,-61.531609
la falda,cordoba,2,nafta super entre 92 y 95 ron,1376,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
lincoln,buenos aires,3,nafta premium de mas de 95 ron,1650,2025-06-22 08:30:00,26,axion,-34.869372,-61.531609
la falda,cordoba,3,nafta premium de mas de 95 ron,1639,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
lincoln,buenos aires,19,gas oil grado 2,1461,2025-06-22 08:30:00,26,axion,-34.869372,-61.531609
canuelas,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 08:30:00,26,axion,-35.026991,-58.744459
la falda,cordoba,19,gas oil grado 2,1455,2025-06-22 08:30:00,26,axion,-31.100668,-64.482787
la falda,cordoba,19,gas oil grado 2,1455,2025-06-22 08:30:00,26,axion,-31.100668,-64.482787
la falda,cordoba,19,gas oil grado 2,1455,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
canuelas,buenos aires,21,gas oil grado 3,1574,2025-06-22 08:30:00,26,axion,-35.026991,-58.744459
canuelas,buenos aires,21,gas oil grado 3,1574,2025-06-22 08:30:00,26,axion,-35.026991,-58.744459
la falda,cordoba,21,gas oil grado 3,1618,2025-06-22 08:30:00,26,axion,-31.100668,-64.482787
la falda,cordoba,19,gas oil grado 2,1455,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
la falda,cordoba,21,gas oil grado 3,1618,2025-06-22 08:30:00,26,axion,-31.100668,-64.482787
la falda,cordoba,21,gas oil grado 3,1618,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
la falda,cordoba,21,gas oil grado 3,1618,2025-06-22 08:30:00,26,axion,-31.089151,-64.488913
canuelas,buenos aires,2,nafta super entre 92 y 95 ron,1318,2025-06-22 08:31:00,26,axion,-35.026991,-58.744459
canuelas,buenos aires,2,nafta super entre 92 y 95 ron,1318,2025-06-22 08:31:00,26,axion,-35.026991,-58.744459
cordoba,cordoba,3,nafta premium de mas de 95 ron,1629,2025-06-22 08:59:00,26,axion,-31.361787,-64.176317
cordoba,cordoba,3,nafta premium de mas de 95 ron,1629,2025-06-22 08:59:00,26,axion,-31.361787,-64.176317
cordoba,cordoba,2,nafta super entre 92 y 95 ron,1362,2025-06-22 08:59:00,26,axion,-31.361787,-64.176317
cordoba,cordoba,2,nafta super entre 92 y 95 ron,1362,2025-06-22 08:59:00,26,axion,-31.361787,-64.176317
alta gracia,cordoba,19,gas oil grado 2,1469,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,19,gas oil grado 2,1469,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,19,gas oil grado 2,1469,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,2,nafta super entre 92 y 95 ron,1358,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
cordoba,cordoba,19,gas oil grado 2,1423,2025-06-22 09:00:00,26,axion,-31.361787,-64.176317
alta gracia,cordoba,21,gas oil grado 3,1616,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,21,gas oil grado 3,1616,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
alta gracia,cordoba,2,nafta super entre 92 y 95 ron,1358,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,2,nafta super entre 92 y 95 ron,1358,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
alta gracia,cordoba,2,nafta super entre 92 y 95 ron,1358,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
alta gracia,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,19,gas oil grado 2,1469,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
cordoba,cordoba,19,gas oil grado 2,1423,2025-06-22 09:00:00,26,axion,-31.361787,-64.176317
alta gracia,cordoba,19,gas oil grado 2,1469,2025-06-22 09:00:00,26,axion,-31.635516,-64.434677
alta gracia,cordoba,19,gas oil grado 2,1469,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
alta gracia,cordoba,21,gas oil grado 3,1616,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
alta gracia,cordoba,21,gas oil grado 3,1616,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,21,gas oil grado 3,1616,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
alta gracia,cordoba,21,gas oil grado 3,1616,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,2,nafta super entre 92 y 95 ron,1358,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,2,nafta super entre 92 y 95 ron,1358,2025-06-22 09:00:00,26,axion,-31.658682,-64.409942
alta gracia,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 09:00:00,26,axion,-31.64516,-64.43349
cordoba,cordoba,21,gas oil grado 3,1599,2025-06-22 09:01:00,26,axion,-31.361787,-64.176317
cordoba,cordoba,21,gas oil grado 3,1599,2025-06-22 09:01:00,26,axion,-31.361787,-64.176317
bosques,buenos aires,3,nafta premium de mas de 95 ron,1629,2025-06-22 09:03:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,2,nafta super entre 92 y 95 ron,1353,2025-06-22 09:03:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,2,nafta super entre 92 y 95 ron,1353,2025-06-22 09:03:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,3,nafta premium de mas de 95 ron,1629,2025-06-22 09:03:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,21,gas oil grado 3,1605,2025-06-22 09:04:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,21,gas oil grado 3,1605,2025-06-22 09:04:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,19,gas oil grado 2,1353,2025-06-22 09:04:00,26,axion,-34.811353,-58.230393
bosques,buenos aires,19,gas oil grado 2,1353,2025-06-22 09:04:00,26,axion,-34.811353,-58.230393
tortuguitas,buenos aires,2,nafta super entre 92 y 95 ron,1332,2025-06-22 09:07:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,2,nafta super entre 92 y 95 ron,1332,2025-06-22 09:07:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,19,gas oil grado 2,1406,2025-06-22 09:08:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,3,nafta premium de mas de 95 ron,1608,2025-06-22 09:08:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,21,gas oil grado 3,1612,2025-06-22 09:08:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,21,gas oil grado 3,1612,2025-06-22 09:08:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,19,gas oil grado 2,1406,2025-06-22 09:08:00,26,axion,-34.463893,-58.744446
tortuguitas,buenos aires,3,nafta premium de mas de 95 ron,1608,2025-06-22 09:08:00,26,axion,-34.463893,-58.744446
mar del tuyu,buenos aires,21,gas oil grado 3,1626,2025-06-22 09:23:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,21,gas oil grado 3,1626,2025-06-22 09:23:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,19,gas oil grado 2,1442,2025-06-22 09:23:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,19,gas oil grado 2,1442,2025-06-22 09:23:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,3,nafta premium de mas de 95 ron,1681,2025-06-22 09:24:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,2,nafta super entre 92 y 95 ron,1423,2025-06-22 09:24:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,2,nafta super entre 92 y 95 ron,1423,2025-06-22 09:24:00,1,blanca,-36.56135,-56.71641
mar del tuyu,buenos aires,3,nafta premium de mas de 95 ron,1681,2025-06-22 09:24:00,1,blanca,-36.56135,-56.71641
san luis,san luis,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:26:00,26,axion,-33.31389,-66.32944
san luis,san luis,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:26:00,26,axion,-33.31389,-66.32944
san luis,san luis,19,gas oil grado 2,1434,2025-06-22 09:26:00,26,axion,-33.31389,-66.32944
san luis,san luis,19,gas oil grado 2,1434,2025-06-22 09:26:00,26,axion,-33.31389,-66.32944
san luis,san luis,19,gas oil grado 2,1434,2025-06-22 09:32:00,26,axion,-33.316415,-66.340694
san luis,san luis,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:32:00,26,axion,-33.316415,-66.340694
san luis,san luis,19,gas oil grado 2,1434,2025-06-22 09:32:00,26,axion,-33.316415,-66.340694
san luis,san luis,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:32:00,26,axion,-33.316415,-66.340694
san luis,san luis,19,gas oil grado 2,1434,2025-06-22 09:34:00,26,axion,-33.278072,-66.317335
san luis,san luis,19,gas oil grado 2,1434,2025-06-22 09:34:00,26,axion,-33.278072,-66.317335
san luis,san luis,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:35:00,26,axion,-33.278072,-66.317335
san luis,san luis,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:35:00,26,axion,-33.278072,-66.317335
loberia,buenos aires,19,gas oil grado 2,1461,2025-06-22 09:44:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,19,gas oil grado 2,1461,2025-06-22 09:44:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,21,gas oil grado 3,1626,2025-06-22 09:45:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,21,gas oil grado 3,1626,2025-06-22 09:45:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,3,nafta premium de mas de 95 ron,1650,2025-06-22 09:46:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,2,nafta super entre 92 y 95 ron,1395,2025-06-22 09:46:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,2,nafta super entre 92 y 95 ron,1395,2025-06-22 09:46:00,26,axion,-38.162252,-58.781939
loberia,buenos aires,3,nafta premium de mas de 95 ron,1650,2025-06-22 09:46:00,26,axion,-38.162252,-58.781939
santa fe,santa fe,2,nafta super entre 92 y 95 ron,1370,2025-06-22 09:47:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,2,nafta super entre 92 y 95 ron,1370,2025-06-22 09:47:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,19,gas oil grado 2,1455,2025-06-22 09:47:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,19,gas oil grado 2,1455,2025-06-22 09:47:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:47:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,3,nafta premium de mas de 95 ron,1619,2025-06-22 09:47:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,21,gas oil grado 3,1605,2025-06-22 09:48:00,26,axion,-31.654344,-60.721287
santa fe,santa fe,21,gas oil grado 3,1605,2025-06-22 09:48:00,26,axion,-31.654344,-60.721287
capital federal,capital federal,21,gas oil grado 3,1531,2025-06-22 09:49:00,28,puma,-34.64604,-58.46665
capital federal,capital federal,21,gas oil grado 3,1531,2025-06-22 09:49:00,28,puma,-34.64604,-58.46665
capital federal,capital federal,3,nafta premium de mas de 95 ron,1519,2025-06-22 09:49:00,28,puma,-34.64604,-58.46665
capital federal,capital federal,3,nafta premium de mas de 95 ron,1519,2025-06-22 09:49:00,28,puma,-34.64604,-58.46665
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1283,2025-06-22 09:50:00,28,puma,-34.64604,-58.46665
capital federal,capital federal,2,nafta super entre 92 y 95 ron,1283,2025-06-22 09:50:00,28,puma,-34.64604,-58.46665
castelar,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,2,nafta super entre 92 y 95 ron,1321,2025-06-22 10:00:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,2,nafta super entre 92 y 95 ron,1321,2025-06-22 10:00:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 10:00:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 10:00:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,21,gas oil grado 3,1567,2025-06-22 10:00:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,21,gas oil grado 3,1567,2025-06-22 10:00:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,2,nafta super entre 92 y 95 ron,1321,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,2,nafta super entre 92 y 95 ron,1321,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,21,gas oil grado 3,1567,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,21,gas oil grado 3,1567,2025-06-22 10:00:00,26,axion,-34.646324,-58.636157
castelar,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:01:00,26,axion,-34.638952,-58.655487
castelar,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:01:00,26,axion,-34.638952,-58.655487
tandil,buenos aires,19,gas oil grado 2,1461,2025-06-22 10:10:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,19,gas oil grado 2,1461,2025-06-22 10:10:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,2,nafta super entre 92 y 95 ron,1389,2025-06-22 10:11:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,21,gas oil grado 3,1626,2025-06-22 10:11:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,21,gas oil grado 3,1626,2025-06-22 10:11:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,3,nafta premium de mas de 95 ron,1650,2025-06-22 10:11:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,2,nafta super entre 92 y 95 ron,1389,2025-06-22 10:11:00,26,axion,-37.322962,-59.131162
tandil,buenos aires,3,nafta premium de mas de 95 ron,1650,2025-06-22 10:11:00,26,axion,-37.322962,-59.131162
bernal,buenos aires,3,nafta premium de mas de 95 ron,1635,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,3,nafta premium de mas de 95 ron,1635,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,21,gas oil grado 3,1599,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,2,nafta super entre 92 y 95 ron,1380,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,21,gas oil grado 3,1599,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
bernal,buenos aires,2,nafta super entre 92 y 95 ron,1380,2025-06-22 10:16:00,4,shell,-34.7102,-58.2708
rosario,santa fe,19,gas oil grado 2,1460,2025-06-22 10:20:00,26,axion,-32.99971,-60.648397
rosario,santa fe,19,gas oil grado 2,1460,2025-06-22 10:20:00,26,axion,-32.99971,-60.648397
ramos mejia,buenos aires,3,nafta premium de mas de 95 ron,1619,2025-06-22 10:45:00,26,axion,-34.657161,-58.562702
ramos mejia,buenos aires,3,nafta premium de mas de 95 ron,1619,2025-06-22 10:45:00,26,axion,-34.657161,-58.562702
ramos mejia,buenos aires,19,gas oil grado 2,1383,2025-06-22 10:46:00,26,axion,-34.657161,-58.562702
ramos mejia,buenos aires,19,gas oil grado 2,1383,2025-06-22 10:46:00,26,axion,-34.657161,-58.562702
haedo,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 10:47:00,26,axion,-34.63663,-58.59198
haedo,buenos aires,3,nafta premium de mas de 95 ron,1598,2025-06-22 10:47:00,26,axion,-34.63663,-58.59198
haedo,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:48:00,26,axion,-34.63663,-58.59198
haedo,buenos aires,19,gas oil grado 2,1364,2025-06-22 10:48:00,26,axion,-34.63663,-58.59198
santa fe,santa fe,3,nafta premium de mas de 95 ron,1619,2025-06-22 11:09:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,21,gas oil grado 3,1605,2025-06-22 11:09:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,3,nafta premium de mas de 95 ron,1619,2025-06-22 11:09:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,21,gas oil grado 3,1605,2025-06-22 11:09:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,19,gas oil grado 2,1455,2025-06-22 11:09:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,19,gas oil grado 2,1455,2025-06-22 11:09:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,2,nafta super entre 92 y 95 ron,1370,2025-06-22 11:10:00,26,axion,-31.61611,-60.69769
santa fe,santa fe,2,nafta super entre 92 y 95 ron,1370,2025-06-22 11:10:00,26,axion,-31.61611,-60.69769
la tablada,buenos aires,21,gas oil grado 3,1552,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,19,gas oil grado 2,1338,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,3,nafta premium de mas de 95 ron,1572,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,19,gas oil grado 2,1338,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,2,nafta super entre 92 y 95 ron,1327,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,2,nafta super entre 92 y 95 ron,1327,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,3,nafta premium de mas de 95 ron,1572,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
la tablada,buenos aires,21,gas oil grado 3,1552,2025-06-22 11:20:00,28,puma,-34.68396,-58.51733
mar del plata,buenos aires,21,gas oil grado 3,1641,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,19,gas oil grado 2,1478,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,2,nafta super entre 92 y 95 ron,1391,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,2,nafta super entre 92 y 95 ron,1391,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,21,gas oil grado 3,1641,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,19,gas oil grado 2,1478,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,3,nafta premium de mas de 95 ron,1649,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
mar del plata,buenos aires,3,nafta premium de mas de 95 ron,1649,2025-06-22 11:37:00,26,axion,-37.939611,-57.657223
rio cuarto,cordoba,21,gas oil grado 3,1626,2025-06-22 11:38:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,19,gas oil grado 2,1469,2025-06-22 11:38:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,19,gas oil grado 2,1469,2025-06-22 11:38:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,21,gas oil grado 3,1626,2025-06-22 11:38:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,3,nafta premium de mas de 95 ron,1650,2025-06-22 11:39:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,2,nafta super entre 92 y 95 ron,1391,2025-06-22 11:39:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,2,nafta super entre 92 y 95 ron,1391,2025-06-22 11:39:00,1,blanca,-33.11705,-64.35187
rio cuarto,cordoba,3,nafta premium de mas de 95 ron,1650,2025-06-22 11:39:00,1,blanca,-33.11705,-64.35187
tristan suarez,buenos aires,3,nafta premium de mas de 95 ron,1629,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,2,nafta super entre 92 y 95 ron,1343,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,2,nafta super entre 92 y 95 ron,1343,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,21,gas oil grado 3,1605,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,21,gas oil grado 3,1605,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,3,nafta premium de mas de 95 ron,1629,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,19,gas oil grado 2,1390,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
tristan suarez,buenos aires,19,gas oil grado 2,1390,2025-06-22 11:41:00,26,axion,-34.89225,-58.57021
devoto,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,19,gas oil grado 2,1469,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,19,gas oil grado 2,1469,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,21,gas oil grado 3,1616,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,2,nafta super entre 92 y 95 ron,1391,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,2,nafta super entre 92 y 95 ron,1391,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,21,gas oil grado 3,1616,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
devoto,cordoba,3,nafta premium de mas de 95 ron,1646,2025-06-22 11:47:00,26,axion,-31.407486,-62.30936
